"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Comoros","COM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","0.976353617220212","3.47693595358449","1.94021410695102","1.24203347582782","-0.542040344767841","-0.929858107836594","-1.11613003783582","-0.0516845070652465","-5.73229192486923","2.37458223724789","-7.67167745286883","6.3009202909668","1.14266151741327","-6.93886266659509","1.82686042685714","-2.97688572500248","2.25389867331447","-0.446707932841576","0.124064469213067","8.74001547136929","0.249670770710793","0.182415694210476","0.155146641696916","0.00554209851996745","0.760068972193494","0.597251490467031","-1.18907421679094","1.91937430669343","4.39019064637544","2.73828086409912","3.79275740681449","4.19356651042693","6.64887664929846","1.65993748812312","-0.138354876922065","0.693560201534709","3.51292733189266","2.04730227771535","1.65415614580486","1.98462777612671","0.715538091757423","0.844578877212072","1.10138627695484","1.45123102362841",
"Cabo Verde","CPV","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","6.94807494345699","1.31753289013552","7.92166519671882","2.31335740950426","7.12207008814126","1.4269826540267","2.85230662441553","4.52624066687233","4.12485024834635","-1.35290150988138","-1.01055136482147","8.44798979477743","6.39603048677317","16.782010354077","12.0601838641087","9.39028619703035","9.26550233677044","10.7299407310629","9.54503889861623","12.5710382620585","0.682276166499946","3.72907261625122","2.78169096285627","8.82078735562469","5.64634152921253","6.74862061785244","13.9029028555293","5.93628669264135","-2.43495532260619","1.10867941118087","3.58680088003479","0.983345735610456","0.579092309567969","0.676815488926465","0.922631249857901","4.24816232606327","4.48221093147532","3.60152349643896","6.80449531732363","-20.8937523404244","6.62540765957627","15.1545081084513","4.86855789898813","6.75154202065298",
"Costa Rica","CRI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-1.84892293350329","1.64167206421308","3.13560952829692","0.12103354613113","4.62684698883929","3.57971572310676","2.43551681284946","5.34280447968531","2.57073509389667","4.59930003786569","3.97467342501965","5.40367237753043","4.99526020138765","2.89029162591075","-0.489413430286334","2.81277818792358","6.07689194805121","3.47620727664221","2.14344165988199","-1.95137558258226","-4.8876526285223","-9.78883050608906","0.0746781222387085","5.09057323467832","-2.0077212448813","2.71459943765294","2.03077450785207","0.804476560644176","3.0372287991603","0.969665370569189","-0.304259137596418","6.47188909841982","4.4518785245649","1.98449368105796","1.67753988339345","-0.997395703484344","3.11977762053399","4.85724857204252","2.0759808874472","1.87355738973982","1.65293176701229","1.72295991851902","2.72728694399899","2.90067518188641","2.48427897192691","5.83402547469416","6.75979498090572","3.32734114862421","-2.18936686159658","4.06134325895124","3.18309278796906","3.66596860469166","1.36003489549176","2.43499498820891","2.55664330007954","3.1560705780562","3.17871970343413","1.69193410358987","1.56255641347028","-4.93444227198336","7.38823226408623","4.10345495842361","4.62275386959699","3.8253339096098",
"Caribbean small states","CSS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","7.35815766910801","3.10150727848774","0.114304924325452","5.95898999811151","4.94738738628118","4.91738505943312","4.63922185458092","4.23868941958897","4.06966756586415","0.415826322309186","0.888628239813016","-0.150562715547579","1.54564711243046","-3.71601405508419","-2.51758578378467","4.51740229389452","5.9291629697795","7.18131281809937","6.66052465187587","4.4096169182568","-0.365709805251484","-0.157569807833781","-4.36192624133108","1.14746653881421","0.27345405637476","0.457287952490645","-0.626530417539271","1.00041620058204","2.49942041119992","-0.832678645925938","-0.607894053724209","1.39035957690436","-0.312703979889875","2.5703940654293","2.22716192604257","4.01847678160235","3.73375051708274","4.07778026383015","4.28638931516024","3.87562744563419","1.37548839555637","3.20859546496295","5.31123766363058","3.94382060965187","5.20347815730761","7.23515579321304","3.21154175126827","1.06740052399201","-3.88373624736229","1.24927617855994","0.187680415735827","3.72915852578315","0.773774608022748","1.87104486802001","-0.770911744752283","-3.63155122622841","-1.3513942208585","0.277508967464144","0.113349961407792","-9.4427793217518","6.0068369498303","14.5541521407959","8.46304533004233","12.8659836767482",
"Cuba","CUB","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","6.71303935231944","3.16297317162646","1.96559203969984","-0.29588768768626","8.25756484504619","4.4199047403729","7.83970875990205","5.89860114814994","0.556254941334288","-5.25160677302651","19.1472814084795","8.22203902302428","4.58488277642482","7.04820772969525","0.757183025934978","-0.754948780795104","-3.2623931374327","2.7388918714524","-0.282037912069939","-3.84822465768245","-11.4079878056485","-12.1393705305651","-15.3118366893073","0.300685045533882","2.08826431237451","7.47822503827842","2.44769000630836","-0.174678072264157","5.8289371168088","5.56315407850497","2.86074719657753","1.12278132692103","3.49676185017218","5.49410195800384","10.9666851161532","11.9069237505458","7.17925242550075","4.07542754472641","1.42474509664487","2.36597236588088","2.76444210196216","3.00028175038565","2.79314623294214","1.15852883229009","4.53753785531039","0.597183645134152","1.97075470346573","2.436568386332","0.0532186639248664","-10.7380017373744","1.74699047212907","2.34878966768176","-1.5743835905819","",
"Curacao","CUW","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.00794601323111","0.274293371213943","-1.75868169706047","-1.50534018302206","-1.85843997498654","-0.940961791444465","0.466173824147887","0.910342294763453","-1.17689651776027","-1.17626862745298","-0.90956664776219","-1.1725619495316","-1.75580782515972","-1.96746652701209","-0.858779914555939","-2.11116210733545","-1.59116272960222","-1.58863051943423","-2.04109605237913","-17.1256701353319","5.94644325617864","9.63038739033041","0.320174531450519","",
"Cayman Islands","CYM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.141681726123494","-3.20928610347219","-9.78775091467642","-5.37886645271013","-1.57276020805743","-1.48099828738833","-1.34351961199967","0.0864584263895267","0.360803236980843","0.85449283996779","0.889645893903833","2.04407129171315","1.77641822923059","-6.83262842880404","2.77415090691775","2.9780272878493","2.29214328757428","",
"Cyprus","CYP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","21.2448763264558","16.3479761652767","7.37834654020062","9.05435179844343","4.61063906639076","0.828823792338625","4.77451138656848","4.71504118894418","7.35775708137754","3.61523862942296","2.52140831254908","5.90727264497278","7.50078204649797","6.41951156870091","5.13997141615243","-1.83474157588041","6.52783193235453","-1.70262499730467","3.73219876699218","6.41553825840404","-0.352381792342143","1.19622226260469","4.81774889848235","3.82959837248802","4.84415598419497","2.83812928420122","2.54106455308023","1.38361898031985","3.63080497983152","3.35377251789228","2.98129627294752","2.88411062572962","1.07656078281022","-4.61065116548453","-0.35676942021901","-2.11293575252182","-4.90738769065189","-6.37007736140256","-0.688974986618589","4.00942638614868","6.08588075258538","4.77171607468709","4.98319149877855","4.44895683073261","-4.31145651333244","10.354743515406","5.91318391367162","1.01810481946092","",
"Czechia","CZE","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.4025060254434","-0.608213629619769","-0.0420531080889361","2.87214353749437","6.28655461872729","4.28988759442122","-0.48866001797569","-0.298733210762791","1.4819978336992","4.3027395227283","3.30462712952885","1.7094695893478","3.33040637361914","4.70446820099657","6.22798628216121","6.33483268224242","4.87504670244317","1.76470872925512","-5.33917399896316","2.41582948883936","1.56218619113156","-0.909418387644408","-0.0749629946207335","2.13762755318902","4.75262406436026","2.3840542545404","4.8945501951199","2.48698770067625","3.15874802851988","-5.53491969820153","5.93106968937249","1.24409473190281","-1.82088403792349","0.951989479641853",
"Germany","DEU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.49857633754951","3.70741295299131","1.78848581862896","5.78431914347541","4.3500505795468","1.95772156430256","-0.784914890861614","5.19988909436941","6.569663106203","4.75408787044802","2.94365023729107","3.80247598310241","4.44801719470934","0.850760292422436","-0.496434250447138","5.40021215451863","3.58143706540908","3.0981816532331","4.10433131089324","1.1986939287583","0.376242548905097","-0.300057826930967","1.83903416289166","3.17898724176204","2.5568835337489","2.24053505286905","1.2464996678482","3.30286371242971","3.0961800228044","4.3516390678966","4.34522004022459","1.2414638981413","-1.62216137399209","2.24233486797117","1.2075148512461","0.746098644712447","1.70589910753334","2.08070148565196","2.06412665254578","2.73801195996828","1.46570628997218","-0.395913755214309","-0.584983686364041","1.18433271320626","0.942994666745605","3.9729489119966","3.02778238969645","1.10245965834785","-5.30552819048091","4.30644105826545","5.69928311500732","0.285850077448487","0.112643840643003","1.74446394150078","0.776507671684243","1.47229261688244","2.33286596055396","0.813017363439201","0.76040219541116","-4.17345323463887","3.62612870918142","0.641609114499019","-0.38998869126668","0.228526174174277",
"Djibouti","DJI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28018025983934","5.45836831293627","5.33331529745931","3.73971530980459","3.10861540140996","3.91378440928256","-0.306867602824667","2.91169899255628","3.70080389886223","5.89616928454846","4.52343034726567",
"Dominica","DMA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","10.052406431878","-18.62224909723","13.1908047871058","10.9766257302428","4.55457723388749","3.01407635769644","4.6434766110028","1.86199208214235","7.58018788266652","6.88083722710458","8.45031747886911","0.45620630412111","6.21436795036516","1.83186379642247","1.98673992835108","2.0025064841014","-0.028870663307373","3.04272756163799","3.19184306311213","2.34930401259801","4.0369502015168","0.724195696685427","2.87648559525017","0.262504887083438","-3.19940574714551","5.5517552208191","3.91890401306556","0.790489438557572","4.29152770069501","5.29519443966164","7.11042175462228","-1.15010790521457","-0.0983573113798997","-0.238324807305119","-0.2512858516139","-0.851878257402049","1.37836503321573","-3.42415928778391","2.6190351438682","-6.04609004192379","3.45033107598908","4.3983147374291","-15.323436855213","5.96160559948913","11.0179611001056","4.14467889969342","2.52288551933697",
"Denmark","DNK","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","5.63874355341876","4.84744696606217","-0.152610055415678","8.40011926479715","3.74368486786547","1.91919801654414","5.05468553455073","5.21048795550377","6.21015842819288","1.09350098028396","2.46332872865116","3.20557957964051","4.08838515008192","-1.42430005031177","-1.69369478529879","5.72732123458806","1.66829531304036","2.09938385951698","3.7980268048252","-0.872046504442324","-0.712787651436997","3.96848147503196","2.72531731589652","4.39400889972002","4.11088238008001","4.59344206518372","0.335785646373267","0.224236933429594","0.636785441701889","1.49524829012768","1.1952189616914","1.68600814422976","-0.411249992824509","4.93970794392429","2.50262818967406","2.31508116508303","2.74063896703012","1.95536592147863","2.62716376228171","3.37790720232864","0.588959728591007","0.13609648331196","0.168251992521974","2.51108744805822","2.07801485327876","3.47585987311464","0.540321532272571","-1.00055940971312","-5.48158280998165","1.13266938250023","0.894526404293345","-0.380977125445526","0.970845909690212","0.765766155124069","1.38566632188861","2.27180151789635","2.39559065097636","1.35619600199787","1.34779245340653","-2.06613837683189","6.91766402041216","0.743682017534567","1.73831325885025","3.15512705744089",
"Dominican Republic","DOM","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-5.35100129947251","13.4582979902958","3.28696812168607","3.58168615235215","-15.0185757034423","10.1974866239212","0.332269289415009","-2.61266920995595","7.78417731017196","14.9411974682653","7.8095721748908","7.36491664077927","9.81868573884464","3.15523820385775","2.4298225377941","3.97508145591705","2.31471836049224","-0.415491865184109","1.95428616342619","5.34262179623968","1.80250555730879","-0.648782133718242","2.24282496835141","-1.02994061516465","-4.27424270185108","1.30378450277615","7.79925636612437","0.0218847754761811","2.21539132123172","-7.42253842418627","-1.11194103186752","9.03255738016968","5.28712763371406","0.644106083307577","3.73796115811189","4.05142622944865","7.01862158352682","4.95595590327112","4.25234098357188","2.96955695961634","0.870183146599885","2.9290209406912","-2.75964568450404","1.18538383413113","8.00660714348427","7.81376318948548","6.11794398001162","2.00088270726057","-0.268926599782176","7.02231182986095","1.89038252427819","1.50210074555162","3.66423400861591","5.84760695663518","5.76452490966611","5.54040978660888","2.80931921775627","5.95314205477773","3.81572682273033","-8.88467221699831","12.8319080410071","4.2328919676722","1.28564825764879","4.06734260475076",
"Algeria","DZA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-15.1207305043075","-20.8548956878044","32.28091690407","4.12149478069479","4.60801149224909","-6.49936512383931","7.02141366831901","8.30237960344564","5.99242992076996","6.43200232891483","-13.3141204983548","24.525779768096","1.39498097018304","4.9210705603048","1.39325532630959","3.56112872678158","1.50485663144283","6.15192488397878","4.32153384386436","-2.29975786801904","-0.287791268389398","2.91098891233696","1.88412406994871","2.05622585528499","0.229398496603636","-2.85296270395477","-3.65704095206092","-3.73441250470079","1.67998285930979","-1.66808064996022","-3.52712947648031","-0.649140042449275","-4.42745904751482","-3.0685083752782","1.67474517206692","2.08184989450046","-0.767068614422456","3.43950503955708","1.77694241787516","2.35726435010288","1.59517814379704","4.00705031536965","5.09333212662064","3.05086148235007","3.86890214242119","1.32618894855368","1.39346833661227","0.652527943948144","-0.72042057547074","2.77921908194712","1.00399237129356","0.379563284418055","0.548743629610698","2.00005200987388","1.09962061859601","1.78594064734014","-0.541667024495979","-0.546019580108478","-0.939992962004737","-6.61247509707083","2.13263632683078","1.96825188100587","2.55120301943617","1.86551988917833",
"East Asia & Pacific (excluding high income)","EAP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","-13.3933331937838","-1.9786719456492","3.79363557806218","8.1620457178267","8.14918071880926","5.12717528271855","-3.9577685407892","-0.885988362080951","8.45104424661038","10.4596520035578","3.95870707689863","2.34940721499348","5.78395403665357","1.72380059484279","4.72045703005126","1.00189704300524","5.77891048032926","7.48774389694793","5.3453511849701","5.83596990814563","3.94539078060001","4.6508261271676","5.87603258242456","8.28102837092028","6.21074537531494","5.36998164202475","7.29394932610057","7.88695638909238","3.93742598473115","3.46984880656854","6.44864368913882","9.67405397887435","9.80079685918685","9.46641207251162","8.50496964861989","7.72392180667909","6.06173791068561","1.78751804507588","5.30542508933014","6.65810738268516","5.97563937978758","7.19785445913139","8.10490253758478","8.26460245967657","9.16969902834161","10.1912363880477","11.5667348465413","7.80386856091148","7.20486717797397","9.08581842606043","7.73841650997775","6.64305779422195","6.40104259459096","6.15575145082286","5.84866817910104","5.71643981569775","5.8616777616447","5.85454857385402","5.30475220317894","0.887897595396652","7.38136662745204","3.30239294503482","5.05942069817395","4.78638894065431",
"Early-demographic dividend","EAR","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.13158048226983","1.3846218201523","2.64675879502573","5.59631623741032","3.53774253835056","1.82469321987757","3.07768189537501","4.59524798396494","4.13959594381774","5.77347379527397","2.95125625553887","4.28336033229142","4.44119114752195","4.29047497160553","0.374605931860401","4.38804061853411","1.46310893385369","-0.264398423031793","1.62015063819183","0.82603787610438","1.06148920391216","-2.13399301570642","-1.99316198415531","-0.484330833203842","-1.44646668075801","-1.04230003178145","0.39475116962879","0.686312975230024","-0.0381274002365473","2.49640179101176","1.89064419531128","1.81831103747865","1.41836634187811","1.40202426812547","0.454941080407039","3.60424085001017","2.81741010249561","0.461269160187456","0.400429704032817","2.42766265037528","-0.715054607210547","0.135473917472865","3.37832727071101","4.37430954543414","4.12966810071651","4.32413195407445","4.00250546813925","1.81654949747126","-0.849023374995724","4.86894975635568","3.36282142475362","2.66199064244681","2.56863470334775","2.70730785471531","2.98945593179329","3.02451291257084","3.33760583636509","2.58203758654835","1.14300021954958","-5.37272464439864","6.37958569759027","4.78114874495444","3.39061731017425","2.39651872711693",
"East Asia & Pacific","EAS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.58872007836453","3.99587555109251","5.19657015835553","7.86553674727489","4.51513854435166","5.8765107413312","4.77626441482593","6.65274261175459","8.66205049875495","1.28349309438305","2.56480508899742","4.6757788796008","5.30320910589313","-1.04908884425662","1.66758517629479","2.46073550810632","3.59728167749438","4.20652786739775","4.32503693060204","2.22907018752525","3.06964109094032","2.47446631336514","2.75542401299408","4.58154986961247","4.11951332472718","3.29836487723281","4.56314846045144","5.88547499717104","3.51607308636979","3.50071788071999","3.37909091768","2.87872818814343","2.89872182938716","3.93241934919473","4.40285962439269","4.37213281699339","2.87851279941628","-0.626775623813671","2.73132045922304","4.44909105241685","2.39248142798236","3.56107999795492","4.1751750934707","5.1014113882534","5.1730501841258","5.687159117603","6.67442460928349","3.65031572084946","1.89203196708783","6.86651758671385","4.6918259351138","4.35132851357447","4.43826685283047","4.00868443080044","3.97108642011197","3.91329652874224","4.31134233577181","4.15492194506857","3.50605470845471","-0.461919730976661","6.08427926511675","2.79554932606712","3.98284974542496","3.72497987213509",
"Europe & Central Asia (excluding high income)","ECA","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86972558733444","-0.103438144645224","1.52700852469769","-5.57997429131916","-5.56893536575087","-2.68229183133607","-10.3986617449589","0.562966288375108","3.5086437867717","5.26913094194612","2.14444668027693","-1.47921994034117","6.33601254541085","-0.533742278015296","5.9379892152118","6.11735686187649","9.03572109281454","8.00785294228001","7.67305523785646","6.86515557757539","2.36140716676493","-4.18883449431098","6.19709314851646","7.55037315991358","3.18971963842112","5.5749932787362","2.43677461060385","2.6562418707784","1.85831449177658","4.90046538214344","2.60562661599855","1.40045991358137","-0.424214114963902","8.38363112220716","3.66042450315351","5.82983547895073","3.15851843025064",
"Europe & Central Asia","ECS","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","3.9859591474297","3.51083464908861","3.67885731306752","4.64135768645002","3.33102960500872","2.82234565800145","2.49997442319348","4.4658367698261","5.02813375670242","4.19293814040435","2.92976630078938","3.79688136271655","5.07695570182885","1.45657426687428","-1.54505449866208","3.66538550036917","2.16572587926905","2.38927924125731","3.02817758057586","0.788401176252805","-0.131334519190602","0.361610752937565","1.36297101838537","2.05124456568126","2.13842997009527","2.10889305133325","2.44260314472275","3.55344321986257","2.87032276148852","1.75585448636272","-0.27685700831104","-1.10577505979062","-1.09052586991503","1.00446016622264","1.97211474675818","1.6230275885157","2.94956905537977","2.49410470213098","2.79429377539091","4.25036288466181","2.10626194581569","1.38289941824171","1.54580440718475","2.89508987023372","2.41836213411308","3.60186919998272","3.35204609420052","0.591063121817157","-4.81194202902384","2.2513095526689","2.14512354311952","-0.0855113638656917","0.486995736633617","1.52724705804732","1.64802063096239","1.4250851651075","2.47694734005022","1.71777589801263","1.4955792015535","-5.58758271845761","6.68223815052622","3.2611461477283","1.00616843233551","1.20691333587921",
"Ecuador","ECU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.19841221373321","1.96244334429009","-0.801582911510138","4.31632845999789","0.275625276060424","-3.25405407209202","1.54865788647022","-1.08867427568094","1.5939932983338","3.74408619498435","3.19664986715802","1.97791939698682","10.6789981468617","8.04934364582815","7.85921266778445","4.42416712071815","-1.17470503063848","2.84629822867481","0.958252303834328","0.952627019811672","2.82948762101213","-2.00691549275766","-2.91985970406022","-0.0251234212967688","1.29651813173118","0.919413934576909","-2.63848968143327","3.44155915017861","-1.27279227457497","1.38509528648214","2.06266435124181","-0.0134164931923948","-0.0759415801517349","2.26037167910633","0.326536599281397","-0.166942955094115","2.41860087252594","1.4116455525819","-6.41692756074212","-0.648225387551591","2.41820763888565","3.10935393746668","1.08541692667872","4.9766254911447","3.59103374682795","2.56360111087805","0.176823126136227","4.76318326284088","-0.618743696364604","2.2990259381485","6.71524931054121","4.11233799510666","5.61780573490684","2.74412306472649","-1.30274985042635","-2.12550882201938","4.36195467405905","-0.674558960176682","-1.51253154807527","-10.3108339169142","8.57789544186942","5.0282959697896","1.10230591349449","-2.84096326274179",
"Egypt, Arab Rep.","EGY","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","2.47723455139828","1.17722365013691","7.65044443289365","8.64303260452279","2.27569981183935","2.44632089168518","-1.66762140746077","-3.99804501955977","2.74715073736938","3.12088049511445","1.68044196747962","0.710927875139689","1.15304427498042","-0.761728936896915","6.40124367025298","10.6602169070771","6.45293627261285","5.99491983460854","1.96639478092861","7.17838246169202","4.50284337961513","6.92219589567003","2.06209605252883","6.490132739744","2.68952214719384","1.7925166270004","0.992647870187866","2.56957149459862","2.10322476608667","2.61630325467065","-1.62451619436897","2.00607720448467","0.55376389998851","1.75753283456244","2.46357101461021","2.83434543777562","3.32846450125051","3.29389108583953","3.71403670912393","4.09609057659976","1.35955211640928","0.258696268364815","1.05358246778609","1.96524683873078","2.38032461797421","4.77751297935043","5.0854672784842","5.17381069878276","2.7155259206418","3.14977851168294","-0.354646267702748","-0.0429670178954922","-0.14323388107762","0.599558564006458","2.20415858015615","2.24497375649698","2.12015477172733","3.35166753247044","3.71584088573542","1.88111975917718","1.76220484283698","5.01555864991792","2.02315842412948","0.639636335125445",
"Euro area","EMU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.81425078686759","4.86096757648593","3.98821529655191","4.92077889541029","4.142369738697","3.56320682793265","2.73664857751619","4.96156424406418","6.40606416769455","5.00987627827129","3.16906802256696","4.18411734905197","5.52918195624869","2.71682155394113","-1.28503243232754","4.58738792929748","2.69129522331775","2.67635327172408","3.47199240741351","1.73158443470216","0.143079321288724","0.436769783957629","1.18505501753255","2.23838306953151","2.11662761333619","2.27078240509924","2.25348227600779","3.96894427511445","3.66063884695352","3.11488177590064","1.93699737693818","0.6985983495357","-1.08925478924286","2.20548207049755","2.22008300536862","1.50328115439866","2.52971572496523","2.78780403834543","2.75483476464262","3.58048443708641","1.85034321126753","0.452670268124095","0.199200385735665","1.7411541068162","1.23619214988413","2.82825969623789","2.46686305501682","-0.0857576072735355","-4.80814494888457","1.86200696939038","1.96823404246939","-1.13084803285216","-0.327215157119227","1.27738505702646","1.85771166948649","1.54064322605878","2.39599500009702","1.46024083700208","1.44220328151744","-6.17894437059564","6.29073446266037","3.09961701811203","-0.0376377439219908","0.623989347362226",
"Eritrea","ERI","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.95466994106025","17.5536356070169","-2.79691785991288","3.96150472866739","6.72181364621743","0.452407592557293","-1.44917603320451","-4.61837133772084","5.69571154371637","-0.47685782309577","-6.59492016605172","-2.6238903510386","0.14882340502966","-2.51821345546691","-0.04176960463559","-12.1248431632963","1.3025781558331","0.205918877679608","6.74798297853228","","","","","","","","","","","","","",
"Spain","ESP","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","10.8044868564989","8.94647028978754","8.63949298897285","4.26724541658068","5.10563214429321","6.15343472456927","3.06412659617565","5.21217229135027","7.83908305108356","3.09359892209675","3.39592703146427","6.96219311481951","6.6040257654457","4.47106819908592","-0.539096521312302","2.21777242101939","1.78565712686311","0.490728282850199","-0.836528080615906","1.39131541372475","-0.839887495760976","0.640409181894213","1.27551467801025","1.36289715502605","1.95132909180683","2.94527939063278","5.2737629750186","4.87169199713344","4.66281523950552","3.67576794722082","2.28532468887114","0.436115155748553","-1.54335835145426","1.89690694701672","2.30495702556625","2.18092390343854","3.15405367665298","3.87121830463626","3.98652877279852","4.73130032942612","3.20031684797794","1.31414120540325","1.0944115829832","1.35058688382759","1.81657732789419","2.29951501349761","1.63463980710374","-0.827648476802253","-4.61672962915983","-0.365660089983677","-0.992358604711711","-2.92815897770406","-1.07017018206768","1.83396646193863","4.14701193619516","2.83577124069477","2.64617061107108","1.93406292039191","1.23303741249605","-11.3931290455953","6.49336738803039","5.41877389170267","1.48256102810085","2.17965408491752",
"Estonia","EST","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.53669445893802","-19.7174331457865","-3.2824497129791","0.483692726110803","6.40966000708616","6.50278220805234","14.3472160464527","5.34690225116847","-0.717824690967987","9.55642258870186","6.55731967784041","7.61250041092767","8.27372395680648","7.44108988454812","10.1516023275001","10.4117043601584","8.06276601408268","-4.87057915292706","-14.4654981470721","2.68366165094633","7.93414724975237","4.04377186018716","2.1192820000981","3.59411590769302","1.77141701957223","3.06301090349199","5.50685731354206","3.33940936378892","3.3419636171697","-3.07548007766944","7.04092648533006","-1.26803111695693","-4.54080066576324","-0.384590772471043",
"Ethiopia","ETH","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","1.73003249839019","1.85932914425273","1.38597692696713","2.96970335866082","4.49669529872392","1.35005724435382","1.30452908796784","-1.36262412612159","0.669468375168321","3.65482353629109","1.47906696670439","2.34969399999395","0.63658536181066","-1.19852341461873","-2.34815489377294","0.765606087529463","1.01221130170914","-2.55675410685249","5.83727167777019","1.79300842573353","-2.92602346701005","5.25379811066873","-5.34331479454821","-13.6118695750355","6.4669208610524","10.0451187324464","-3.34518199788337","-4.11569691071389","-1.00646889295157","-11.073793013185","-12.4354815219746","9.23479853421736","-0.340437449778435","2.57532695955935","8.77685691388601","-0.119280616504724","-6.44288564669758","1.92717241533667","2.86806618742254","5.06530432248078","-1.52885894052494","-5.07288652330745","10.2218151050029","8.55089862654785","7.62653694769971","8.23770707847243","7.62786742706325","5.75638559712183","9.40434487750386","8.06141676115676","5.64374376775028","7.61661454527255","7.33861859185406","7.46807676647016","6.50991456114522","6.61862070026751","3.97407545942133","5.48664148021712","3.22311599492807","2.85565763078523","2.59539967644373","3.85475025230436","4.57966778910016",
"European Union","EUU","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","4.85472492451396","4.81626019098189","3.90193742316613","5.04301415704427","4.37491324912446","3.46763020607894","2.78509908061018","4.83180028386431","6.29667167377094","4.93401139542458","3.08351572270446","4.06792116728806","5.39767304035861","2.57847716236222","-1.18149213096828","4.33663342680551","2.44941040071127","2.57443595121939","3.42905455359417","1.59821193274148","0.131748009289879","0.509604329869504","1.1791600386549","2.29661914495465","2.07814070066613","2.30154593914446","2.24607765072398","3.79188096380956","3.53401790712064","2.94772868247786","1.1672464054606","0.608793196321542","-0.91828594673305","2.44582571453809","2.53074100306311","1.75038863638935","2.53051867915823","2.84403884070616","2.8345555506008","3.80973793626089","2.02587062576305","0.859833016920845","0.566360919693039","2.20315112011833","1.61035098692153","3.21567426786594","2.78199478591708","0.286208661401119","-4.55448824076477","2.02278193173282","2.11694024136142","-0.908994194741339","-0.116089307412196","1.51576109978929","2.16924219130421","1.74358093946769","2.64539336567664","1.8233708227545","1.74481413787839","-5.5650875600696","6.51053648957918","3.15093790477398","0.0704760633023085","0.854945159618367",
